date,demand_MW,temp_c,wind_ms,precip_mm,sunshine_h,global_rad,pressure_hpa,humidity_pct,cloudiness,nao,price_eur_kwh,gdp_mln_eur,population,wind_energy_gwh,solar_energy_gwh,day_of_week,month,is_weekend,is_holiday
2015-12-04,14168.666666666666,9.4,5.5,6.0,6.4,377,1024.6,82,4.0,2.24,0.11841666666666667,175929.26086956522,16987.130434782608,1153.0967741935483,27.451612903225808,4,12,0,0
2015-12-05,12861.25,7.9,7.3,0.0,0.7,201,1022.2,76,8.0,2.24,0.11841666666666667,175866.35869565216,16987.304347826088,1145.1290322580646,27.935483870967744,5,12,1,0
2015-12-06,12224.416666666666,10.5,6.5,0.7,0.6,151,1020.1,84,8.0,2.24,0.11841666666666667,175803.45652173914,16987.478260869564,1137.1612903225807,28.419354838709676,6,12,1,0
2015-12-07,14131.0,10.5,3.1,0.6,1.1,162,1028.6,92,6.0,2.24,0.11841666666666667,175740.55434782608,16987.652173913044,1129.1935483870968,28.903225806451612,0,12,0,0
2015-12-08,14313.833333333334,9.8,4.4,3.1,3.4,281,1025.9,88,4.0,2.24,0.11841666666666667,175677.65217391305,16987.82608695652,1121.225806451613,29.387096774193548,1,12,0,0
2015-12-09,14419.375,7.6,3.9,0.0,6.2,356,1033.7,82,1.0,2.24,0.11841666666666667,175614.75,16988.0,1113.258064516129,29.870967741935484,2,12,0,0
2015-12-10,14627.291666666666,5.9,5.5,0.1,0.2,157,1028.1,84,8.0,2.24,0.11841666666666667,175551.84782608695,16988.17391304348,1105.2903225806451,30.35483870967742,3,12,0,0
2015-12-11,14624.875,7.0,5.0,10.7,0.0,74,1020.5,90,7.0,2.24,0.11841666666666667,175488.94565217392,16988.347826086956,1097.3225806451612,30.838709677419356,4,12,0,0
2015-12-12,13104.25,7.6,5.4,2.4,0.9,170,1018.2,85,5.0,2.24,0.11841666666666667,175426.04347826086,16988.521739130436,1089.3548387096773,31.32258064516129,5,12,1,0
2015-12-13,12402.291666666666,6.8,2.4,2.4,1.8,209,1019.7,92,8.0,2.24,0.11841666666666667,175363.14130434784,16988.695652173912,1081.3870967741937,31.806451612903224,6,12,1,0
2015-12-14,14403.708333333334,7.6,2.6,0.0,0.7,191,1019.4,92,8.0,2.24,0.11841666666666667,175300.23913043478,16988.869565217392,1073.4193548387098,32.29032258064516,0,12,0,0
2015-12-15,14503.125,7.4,2.4,0.0,3.9,271,1021.7,91,8.0,2.24,0.11841666666666667,175237.33695652173,16989.043478260868,1065.4516129032259,32.774193548387096,1,12,0,0
2015-12-16,14617.083333333334,11.4,4.2,4.5,0.2,59,1020.4,95,8.0,2.24,0.11841666666666667,175174.4347826087,16989.217391304348,1057.483870967742,33.25806451612903,2,12,0,0
2015-12-17,14380.25,13.6,4.4,0.1,4.7,268,1019.4,85,8.0,2.24,0.11841666666666667,175111.53260869565,16989.391304347828,1049.516129032258,33.74193548387097,3,12,0,0
2015-12-18,14225.166666666666,11.8,4.3,0.2,0.0,121,1020.1,86,8.0,2.24,0.11841666666666667,175048.63043478262,16989.565217391304,1041.5483870967741,34.225806451612904,4,12,0,0
2015-12-19,12924.458333333334,12.2,4.3,0.1,0.2,97,1017.8,91,8.0,2.24,0.11841666666666667,174985.72826086957,16989.739130434784,1033.5806451612902,34.70967741935484,5,12,1,0
2015-12-20,12182.583333333334,11.6,4.6,0.2,1.9,191,1014.6,82,7.0,2.24,0.11841666666666667,174922.8260869565,16989.91304347826,1025.6129032258063,35.193548387096776,6,12,1,0
2015-12-21,14006.75,10.4,6.8,4.3,1.5,179,1016.7,85,7.0,2.24,0.11841666666666667,174859.9239130435,16990.08695652174,1017.6451612903226,35.67741935483871,0,12,0,0
2015-12-22,14205.833333333334,13.0,7.8,1.3,0.0,34,1017.0,84,8.0,2.24,0.11841666666666667,174797.02173913043,16990.260869565216,1009.6774193548388,36.16129032258065,1,12,0,0
2015-12-23,14001.041666666666,10.6,5.8,0.4,3.4,228,1021.1,79,5.0,2.24,0.11841666666666667,174734.11956521738,16990.434782608696,1001.7096774193549,36.64516129032258,2,12,0,0
2015-12-24,13437.166666666666,9.8,5.5,1.3,2.9,205,1017.5,83,6.0,2.24,0.11841666666666667,174671.21739130435,16990.608695652172,993.741935483871,37.12903225806451,3,12,0,0
2015-12-25,11904.041666666666,9.6,5.1,1.0,0.2,142,1023.2,85,7.0,2.24,0.11841666666666667,174608.3152173913,16990.782608695652,985.7741935483871,37.61290322580645,4,12,0,1
2015-12-26,11707.75,13.1,6.7,0.0,4.3,248,1021.5,79,6.0,2.24,0.11841666666666667,174545.41304347827,16990.956521739132,977.8064516129032,38.096774193548384,5,12,1,1
2015-12-27,12067.25,11.8,5.7,0.0,0.0,84,1023.5,81,8.0,2.24,0.11841666666666667,174482.51086956522,16991.130434782608,969.8387096774194,38.58064516129032,6,12,1,0
2015-12-28,13348.916666666666,8.9,3.7,0.0,5.6,320,1024.5,81,6.0,2.24,0.11841666666666667,174419.60869565216,16991.304347826088,961.8709677419355,39.064516129032256,0,12,0,0
2015-12-29,13535.0,7.5,3.3,0.0,2.4,191,1023.8,85,7.0,2.24,0.11841666666666667,174356.70652173914,16991.478260869564,953.9032258064516,39.54838709677419,1,12,0,0
2015-12-30,13368.083333333334,6.9,5.5,0.0,6.4,297,1020.9,87,6.0,2.24,0.11841666666666667,174293.80434782608,16991.652173913044,945.9354838709678,40.03225806451613,2,12,0,0
2015-12-31,12794.0,7.8,5.3,1.7,4.5,306,1017.2,80,4.0,2.24,0.11841666666666667,174230.90217391305,16991.82608695652,937.9677419354839,40.516129032258064,3,12,0,0
2016-01-01,11716.416666666666,4.1,3.0,0.0,0.0,176,1021.9,96,7.0,0.12,0.12158333333333336,174168.0,16992.0,930.0,41.0,4,1,0,1
2016-01-02,12685.875,5.4,5.7,3.3,0.3,86,1008.9,92,8.0,0.12,0.12158333333333336,174263.96703296702,16992.20879120879,927.9032258064516,42.354838709677416,5,1,1,0
2016-01-03,12262.208333333334,6.9,5.6,8.8,2.0,176,999.1,90,8.0,0.12,0.12158333333333336,174359.93406593407,16992.417582417584,925.8064516129032,43.70967741935484,6,1,1,0
2016-01-04,14359.75,5.7,3.3,11.2,0.0,71,988.3,97,8.0,0.12,0.12158333333333336,174455.9010989011,16992.626373626375,923.7096774193549,45.064516129032256,0,1,0,0
2016-01-05,14552.958333333334,6.8,3.3,0.3,0.0,90,991.5,89,8.0,0.12,0.12158333333333336,174551.86813186813,16992.835164835164,921.6129032258065,46.41935483870968,1,1,0,0
2016-01-06,14683.458333333334,2.6,3.1,0.5,0.0,119,998.1,96,8.0,0.12,0.12158333333333336,174647.83516483515,16993.043956043955,919.516129032258,47.774193548387096,2,1,0,0
2016-01-07,14764.791666666666,6.1,5.8,10.8,0.0,50,991.4,84,8.0,0.12,0.12158333333333336,174743.8021978022,16993.252747252747,917.4193548387096,49.12903225806451,3,1,0,0
2016-01-08,14453.791666666666,5.4,4.3,0.0,5.9,369,1000.9,76,1.0,0.12,0.12158333333333336,174839.76923076922,16993.46153846154,915.3225806451613,50.483870967741936,4,1,0,0
2016-01-09,13104.833333333334,5.6,4.3,0.3,0.5,165,997.6,89,7.0,0.12,0.12158333333333336,174935.73626373627,16993.67032967033,913.2258064516129,51.83870967741935,5,1,1,0
2016-01-10,12313.75,6.9,5.4,4.3,2.9,272,989.6,83,7.0,0.12,0.12158333333333336,175031.7032967033,16993.879120879123,911.1290322580645,53.193548387096776,6,1,1,0
2016-01-11,14581.083333333334,4.8,3.7,1.9,0.0,73,985.8,92,7.0,0.12,0.12158333333333336,175127.67032967033,16994.08791208791,909.0322580645161,54.54838709677419,0,1,0,0
2016-01-12,14605.291666666666,5.8,4.9,10.4,1.8,226,993.0,87,8.0,0.12,0.12158333333333336,175223.63736263735,16994.296703296703,906.9354838709678,55.903225806451616,1,1,0,0
2016-01-13,14751.208333333334,5.0,3.5,2.8,1.6,162,1009.8,84,6.0,0.12,0.12158333333333336,175319.6043956044,16994.505494505494,904.8387096774194,57.25806451612903,2,1,0,0
2016-01-14,14873.208333333334,3.5,5.2,13.4,0.0,121,1001.8,89,8.0,0.12,0.12158333333333336,175415.57142857142,16994.714285714286,902.741935483871,58.61290322580645,3,1,0,0
2016-01-15,14852.25,2.4,2.6,0.0,0.4,162,1010.8,88,7.0,0.12,0.12158333333333336,175511.53846153847,16994.923076923078,900.6451612903226,59.96774193548387,4,1,0,0
2016-01-16,13302.541666666666,2.7,3.7,1.6,2.9,289,1021.4,81,6.0,0.12,0.12158333333333336,175607.5054945055,16995.13186813187,898.5483870967741,61.32258064516129,5,1,1,0
2016-01-17,12593.0,-1.0,2.3,0.0,6.0,471,1026.3,81,1.0,0.12,0.12158333333333336,175703.47252747254,16995.340659340658,896.4516129032259,62.677419354838705,6,1,1,0
2016-01-18,14804.666666666666,-3.3,2.1,0.0,6.9,553,1019.9,82,5.0,0.12,0.12158333333333336,175799.43956043955,16995.54945054945,894.3548387096774,64.03225806451613,0,1,0,0
2016-01-19,15023.458333333334,-2.5,2.0,0.0,2.2,289,1016.3,82,6.0,0.12,0.12158333333333336,175895.4065934066,16995.75824175824,892.258064516129,65.38709677419355,1,1,0,0
2016-01-20,14959.666666666666,1.2,1.5,0.0,0.8,225,1018.9,90,7.0,0.12,0.12158333333333336,175991.37362637362,16995.967032967033,890.1612903225806,66.74193548387096,2,1,0,0
2016-01-21,15076.875,-1.2,2.4,0.0,0.5,103,1026.1,96,6.0,0.12,0.12158333333333336,176087.34065934067,16996.175824175825,888.0645161290322,68.09677419354838,3,1,0,0
2016-01-22,14885.083333333334,0.9,4.4,4.1,4.3,350,1023.0,86,5.0,0.12,0.12158333333333336,176183.3076923077,16996.384615384617,885.9677419354839,69.45161290322581,4,1,0,0
2016-01-23,13059.75,6.6,3.3,0.0,4.1,377,1029.7,94,6.0,0.12,0.12158333333333336,176279.27472527474,16996.593406593405,883.8709677419355,70.80645161290323,5,1,1,0
2016-01-24,12552.625,7.7,4.4,2.2,0.0,59,1028.2,95,8.0,0.12,0.12158333333333336,176375.24175824175,16996.802197802197,881.7741935483871,72.16129032258064,6,1,1,0
2016-01-25,14162.875,10.7,3.9,0.0,4.8,457,1023.6,81,6.0,0.12,0.12158333333333336,176471.2087912088,16997.01098901099,879.6774193548387,73.51612903225806,0,1,0,0
2016-01-26,14435.583333333334,9.2,6.4,2.1,2.5,349,1018.9,83,7.0,0.12,0.12158333333333336,176567.17582417582,16997.21978021978,877.5806451612904,74.87096774193549,1,1,0,0
2016-01-27,14651.666666666666,10.9,7.9,13.1,0.0,74,1011.3,86,8.0,0.12,0.12158333333333336,176663.14285714287,16997.428571428572,875.483870967742,76.2258064516129,2,1,0,0
2016-01-28,14338.291666666666,6.7,4.5,0.2,7.2,561,1022.3,71,4.0,0.12,0.12158333333333336,176759.1098901099,16997.637362637364,873.3870967741935,77.58064516129032,3,1,0,0
2016-01-29,14560.083333333334,8.5,8.6,1.9,0.0,81,1018.9,85,8.0,0.12,0.12158333333333336,176855.07692307694,16997.846153846152,871.2903225806451,78.93548387096774,4,1,0,0
2016-01-30,13295.625,7.4,6.1,18.7,0.0,76,1007.7,79,7.0,0.12,0.12158333333333336,176951.04395604396,16998.054945054944,869.1935483870968,80.29032258064515,5,1,1,0
2016-01-31,12545.541666666666,6.8,4.3,4.5,0.6,222,1008.0,84,7.0,0.12,0.12158333333333336,177047.01098901097,16998.263736263736,867.0967741935484,81.64516129032258,6,1,1,0
2016-02-01,14390.75,11.5,8.3,0.5,0.0,201,1013.3,84,8.0,1.58,0.12158333333333336,177142.97802197802,16998.472527472528,865.0,83.0,0,2,0,0
2016-02-02,14395.291666666666,8.9,6.7,0.2,2.2,257,1012.4,67,7.0,1.58,0.12158333333333336,177238.94505494504,16998.68131868132,857.2413793103449,84.41379310344827,1,2,0,0
2016-02-03,14554.875,5.0,4.1,4.3,5.1,403,1017.8,78,5.0,1.58,0.12158333333333336,177334.9120879121,16998.89010989011,849.4827586206897,85.82758620689656,2,2,0,0
2016-02-04,14760.583333333334,5.1,3.2,3.4,0.3,160,1021.7,89,7.0,1.58,0.12158333333333336,177430.8791208791,16999.0989010989,841.7241379310345,87.24137931034483,3,2,0,0
2016-02-05,14420.625,8.7,4.3,0.8,0.3,214,1020.3,90,8.0,1.58,0.12158333333333336,177526.84615384616,16999.30769230769,833.9655172413793,88.65517241379311,4,2,0,0
2016-02-06,12785.5,9.4,5.3,0.1,0.0,193,1005.7,79,8.0,1.58,0.12158333333333336,177622.81318681317,16999.516483516483,826.2068965517242,90.06896551724138,5,2,1,0
2016-02-07,12044.375,8.5,6.8,3.7,3.6,419,996.8,73,8.0,1.58,0.12158333333333336,177718.78021978022,16999.725274725275,818.448275862069,91.48275862068965,6,2,1,0
2016-02-08,13999.416666666666,8.5,9.7,11.0,3.5,445,988.3,77,8.0,1.58,0.12158333333333336,177814.74725274724,16999.934065934067,810.6896551724138,92.89655172413794,0,2,0,0
2016-02-09,14421.916666666666,5.3,5.0,8.8,0.0,108,987.4,82,7.0,1.58,0.12158333333333336,177910.7142857143,17000.14285714286,802.9310344827586,94.3103448275862,1,2,0,0
2016-02-10,14597.875,4.8,4.0,5.7,2.8,413,993.3,86,7.0,1.58,0.12158333333333336,178006.6813186813,17000.351648351647,795.1724137931035,95.72413793103448,2,2,0,0
2016-02-11,14427.458333333334,3.8,2.8,0.2,6.7,573,1003.4,83,3.0,1.58,0.12158333333333336,178102.64835164836,17000.56043956044,787.4137931034483,97.13793103448276,3,2,0,0
2016-02-12,14384.416666666666,2.7,2.7,0.0,3.6,507,999.3,88,5.0,1.58,0.12158333333333336,178198.61538461538,17000.76923076923,779.6551724137931,98.55172413793103,4,2,0,0
2016-02-13,13095.75,1.8,4.2,0.5,3.7,555,989.5,85,5.0,1.58,0.12158333333333336,178294.58241758242,17000.978021978022,771.8965517241379,99.9655172413793,5,2,1,0
2016-02-14,12739.333333333334,1.4,4.5,14.6,0.0,151,992.2,94,8.0,1.58,0.12158333333333336,178390.54945054944,17001.186813186814,764.1379310344828,101.37931034482759,6,2,1,0
2016-02-15,14356.125,2.3,4.1,0.1,5.5,654,1019.9,77,5.0,1.58,0.12158333333333336,178486.5164835165,17001.395604395606,756.3793103448276,102.79310344827586,0,2,0,0
2016-02-16,14483.791666666666,-0.3,1.3,0.0,8.6,957,1035.1,82,1.0,1.58,0.12158333333333336,178582.4835164835,17001.604395604394,748.6206896551724,104.20689655172413,1,2,0,0
2016-02-17,14626.166666666666,-1.3,2.3,0.0,8.4,871,1020.7,84,1.0,1.58,0.12158333333333336,178678.45054945056,17001.813186813186,740.8620689655172,105.62068965517241,2,2,0,0
2016-02-18,14810.0,1.3,2.9,1.3,0.2,293,1014.5,85,8.0,1.58,0.12158333333333336,178774.41758241758,17002.021978021978,733.1034482758621,107.0344827586207,3,2,0,0
2016-02-19,14209.833333333334,3.9,3.4,0.5,5.1,659,1017.8,83,6.0,1.58,0.12158333333333336,178870.38461538462,17002.23076923077,725.3448275862069,108.44827586206897,4,2,0,0
2016-02-20,13008.541666666666,8.2,6.5,9.0,0.0,209,1007.7,90,8.0,1.58,0.12158333333333336,178966.35164835164,17002.43956043956,717.5862068965517,109.86206896551724,5,2,1,0
2016-02-21,12345.75,10.4,7.5,8.3,0.0,139,1007.8,91,8.0,1.58,0.12158333333333336,179062.3186813187,17002.648351648353,709.8275862068965,111.27586206896552,6,2,1,0
2016-02-22,14285.583333333334,6.8,4.2,3.5,0.0,245,1006.9,83,8.0,1.58,0.12158333333333336,179158.2857142857,17002.85714285714,702.0689655172414,112.6896551724138,0,2,0,0
2016-02-23,14229.416666666666,4.3,2.6,3.3,6.0,678,1013.8,84,4.0,1.58,0.12158333333333336,179254.25274725276,17003.065934065933,694.3103448275862,114.10344827586206,1,2,0,0
2016-02-24,14209.125,2.3,1.8,0.4,6.0,687,1017.0,85,4.0,1.58,0.12158333333333336,179350.21978021978,17003.274725274725,686.551724137931,115.51724137931035,2,2,0,0
2016-02-25,14353.5,1.8,2.3,1.9,5.1,680,1014.1,87,5.0,1.58,0.12158333333333336,179446.18681318683,17003.483516483517,678.7931034482758,116.93103448275862,3,2,0,0
2016-02-26,14373.25,2.1,1.6,0.0,1.7,419,1012.3,81,8.0,1.58,0.12158333333333336,179542.15384615384,17003.69230769231,671.0344827586207,118.34482758620689,4,2,0,0
2016-02-27,12582.083333333334,2.2,4.0,0.0,9.5,1091,1012.1,67,5.0,1.58,0.12158333333333336,179638.1208791209,17003.9010989011,663.2758620689656,119.75862068965517,5,2,1,0
2016-02-28,11991.208333333334,2.2,3.8,0.0,8.5,1065,1020.3,76,4.0,1.58,0.12158333333333336,179734.0879120879,17004.10989010989,655.5172413793103,121.17241379310344,6,2,1,0
2016-02-29,13927.75,1.3,2.6,0.0,9.7,1165,1024.9,79,1.0,1.58,0.12158333333333336,179830.05494505496,17004.31868131868,647.7586206896551,122.58620689655172,0,2,0,0
2016-03-01,14524.333333333334,2.0,4.8,6.1,0.0,273,1013.3,90,8.0,0.73,0.12158333333333336,179926.02197802198,17004.527472527472,640.0,124.0,1,3,0,0
2016-03-02,14231.208333333334,5.3,5.0,6.8,3.6,652,996.1,85,7.0,0.73,0.12158333333333336,180021.98901098903,17004.736263736264,638.4193548387096,126.19354838709677,2,3,0,0
2016-03-03,14106.75,3.9,2.7,0.8,7.4,1006,1001.3,80,5.0,0.73,0.12158333333333336,180117.95604395604,17004.945054945056,636.8387096774194,128.38709677419354,3,3,0,0
2016-03-04,14501.958333333334,1.0,3.7,12.5,0.5,169,994.6,93,7.0,0.73,0.12158333333333336,180213.92307692306,17005.153846153848,635.258064516129,130.58064516129033,4,3,0,0
2016-03-05,12612.0,0.5,1.6,0.2,3.7,770,996.4,88,5.0,0.73,0.12158333333333336,180309.8901098901,17005.362637362636,633.6774193548387,132.7741935483871,5,3,1,0
2016-03-06,12058.0,3.0,1.8,1.7,2.5,650,1000.2,89,7.0,0.73,0.12158333333333336,180405.85714285713,17005.571428571428,632.0967741935484,134.96774193548387,6,3,1,0
2016-03-07,13911.291666666666,2.5,1.4,2.5,4.6,831,1005.6,86,6.0,0.73,0.12158333333333336,180501.82417582418,17005.78021978022,630.516129032258,137.16129032258064,0,3,0,0
2016-03-08,14114.208333333334,3.6,2.8,0.0,5.2,889,1013.6,83,7.0,0.73,0.12158333333333336,180597.7912087912,17005.98901098901,628.9354838709677,139.3548387096774,1,3,0,0
2016-03-09,14003.25,4.4,5.8,0.0,4.4,858,1006.3,69,8.0,0.73,0.12158333333333336,180693.75824175825,17006.197802197803,627.3548387096774,141.5483870967742,2,3,0,0
2016-03-10,13840.625,4.1,3.0,0.0,8.8,1209,1019.9,71,7.0,0.73,0.12158333333333336,180789.72527472526,17006.406593406595,625.7741935483871,143.74193548387098,3,3,0,0
2016-03-11,13348.875,3.2,2.8,0.0,9.5,1300,1028.9,88,3.0,0.73,0.12158333333333336,180885.6923076923,17006.615384615383,624.1935483870968,145.93548387096774,4,3,0,0
2016-03-12,11597.041666666666,3.1,2.5,0.0,10.3,1386,1031.5,79,0.0,0.73,0.12158333333333336,180981.65934065933,17006.824175824175,622.6129032258065,148.1290322580645,5,3,1,0
2016-03-13,11485.541666666666,3.9,3.8,0.0,10.0,1459,1035.4,73,1.0,0.73,0.12158333333333336,181077.62637362638,17007.032967032967,621.0322580645161,150.32258064516128,6,3,1,0
2016-03-14,13183.041666666666,4.1,4.1,0.0,10.2,1476,1033.7,68,7.0,0.73,0.12158333333333336,181173.5934065934,17007.24175824176,619.4516129032259,152.51612903225805,0,3,0,0
2016-03-15,13528.916666666666,4.6,2.8,0.0,1.7,427,1028.9,90,7.0,0.73,0.12158333333333336,181269.56043956045,17007.45054945055,617.8709677419355,154.70967741935485,1,3,0,0
2016-03-16,13235.333333333334,4.4,5.0,0.0,9.5,1399,1030.3,70,1.0,0.73,0.12158333333333336,181365.52747252746,17007.659340659342,616.2903225806451,156.90322580645162,2,3,0,0
2016-03-17,12967.458333333334,5.7,3.3,0.0,10.2,1525,1028.9,70,1.0,0.73,0.12158333333333336,181461.4945054945,17007.86813186813,614.7096774193549,159.09677419354838,3,3,0,0
2016-03-18,13335.541666666666,5.2,2.6,0.0,0.0,321,1023.7,87,8.0,0.73,0.12158333333333336,181557.46153846153,17008.076923076922,613.1290322580645,161.29032258064515,4,3,0,0
2016-03-19,11685.666666666666,6.2,4.0,0.0,0.0,583,1023.5,73,8.0,0.73,0.12158333333333336,181653.42857142858,17008.285714285714,611.5483870967741,163.48387096774195,5,3,1,0
2016-03-20,11169.041666666666,6.8,2.7,0.7,2.3,731,1021.4,85,8.0,0.73,0.12158333333333336,181749.3956043956,17008.494505494506,609.9677419354839,165.67741935483872,6,3,1,0
2016-03-21,13148.208333333334,7.2,2.8,1.2,0.0,438,1019.6,85,8.0,0.73,0.12158333333333336,181845.36263736265,17008.703296703297,608.3870967741935,167.8709677419355,0,3,0,0
2016-03-22,13040.833333333334,7.6,2.8,0.1,0.9,579,1015.3,84,7.0,0.73,0.12158333333333336,181941.32967032967,17008.91208791209,606.8064516129032,170.06451612903226,1,3,0,0
2016-03-23,13213.875,7.6,2.6,0.3,2.8,800,1014.0,86,8.0,0.73,0.12158333333333336,182037.2967032967,17009.120879120877,605.2258064516129,172.25806451612902,2,3,0,0
2016-03-24,13359.875,7.9,3.3,0.1,0.0,459,1013.3,83,8.0,0.73,0.12158333333333336,182133.26373626373,17009.32967032967,603.6451612903226,174.4516129032258,3,3,0,0
2016-03-25,12970.583333333334,6.5,3.9,4.4,1.7,468,1012.7,91,6.0,0.73,0.12158333333333336,182229.23076923078,17009.53846153846,602.0645161290322,176.64516129032256,4,3,0,1
2016-03-26,11666.541666666666,9.5,5.8,0.0,10.2,1626,1011.3,77,7.0,0.73,0.12158333333333336,182325.1978021978,17009.747252747253,600.483870967742,178.83870967741936,5,3,1,0
2016-03-27,11254.625,9.1,5.5,7.3,3.6,890,1005.1,77,7.0,0.73,0.12158333333333336,182421.16483516485,17009.956043956045,598.9032258064516,181.03225806451613,6,3,1,1
2016-03-28,11356.166666666666,9.7,8.0,0.9,6.2,1161,995.1,68,7.0,0.73,0.12158333333333336,182517.13186813187,17010.164835164836,597.3225806451613,183.2258064516129,0,3,0,1
2016-03-29,12909.166666666666,7.8,5.4,8.3,3.8,700,1004.4,78,7.0,0.73,0.12158333333333336,182613.0989010989,17010.373626373625,595.741935483871,185.41935483870967,1,3,0,0
2016-03-30,12782.25,8.1,4.3,1.2,8.0,1394,1008.9,74,8.0,0.73,0.12158333333333336,182709.06593406593,17010.582417582416,594.1612903225806,187.61290322580646,2,3,0,0
2016-03-31,12849.208333333334,7.6,2.8,0.0,1.5,939,1014.3,77,8.0,0.73,0.12158333333333336,182805.03296703298,17010.79120879121,592.5806451612904,189.80645161290323,3,3,0,0
2016-04-01,12347.041666666666,7.2,2.2,0.0,10.4,1836,1020.4,75,6.0,0.38,0.12158333333333336,182901.0,17011.0,591.0,192.0,4,4,0,0
2016-04-02,11224.541666666666,10.1,2.7,0.0,1.4,960,1015.4,73,8.0,0.38,0.12158333333333336,182839.0,17011.351648351647,591.4333333333333,192.9,5,4,1,0
2016-04-03,11039.208333333334,15.2,2.9,9.7,6.1,1302,1008.3,73,7.0,0.38,0.12158333333333336,182777.0,17011.703296703297,591.8666666666667,193.8,6,4,1,0
2016-04-04,12451.125,12.4,3.1,6.3,5.1,1040,1005.2,82,7.0,0.38,0.12158333333333336,182715.0,17012.054945054944,592.3,194.7,0,4,0,0
2016-04-05,12597.416666666666,10.6,3.0,1.4,2.0,751,1006.9,82,7.0,0.38,0.12158333333333336,182653.0,17012.406593406595,592.7333333333333,195.6,1,4,0,0
2016-04-06,12808.166666666666,8.9,5.8,4.1,2.1,627,1006.9,81,6.0,0.38,0.12158333333333336,182591.0,17012.75824175824,593.1666666666666,196.5,2,4,0,0
2016-04-07,12673.875,7.3,4.3,4.1,5.7,1145,1008.1,77,5.0,0.38,0.12158333333333336,182529.0,17013.10989010989,593.6,197.4,3,4,0,0
2016-04-08,12383.625,6.7,2.0,2.2,2.4,779,1011.2,88,7.0,0.38,0.12158333333333336,182467.0,17013.46153846154,594.0333333333333,198.3,4,4,0,0
2016-04-09,10979.708333333334,9.2,3.2,0.0,8.3,1593,1007.2,71,8.0,0.38,0.12158333333333336,182405.0,17013.813186813186,594.4666666666667,199.2,5,4,1,0
2016-04-10,10677.625,10.7,2.8,1.7,10.6,1993,1011.0,73,3.0,0.38,0.12158333333333336,182343.0,17014.164835164836,594.9,200.1,6,4,1,0
2016-04-11,12270.083333333334,13.2,6.2,0.0,12.7,2081,1010.0,61,3.0,0.38,0.12158333333333336,182281.0,17014.516483516483,595.3333333333334,201.0,0,4,0,0
2016-04-12,12258.25,11.6,2.8,3.0,6.7,1612,1008.8,75,5.0,0.38,0.12158333333333336,182219.0,17014.86813186813,595.7666666666667,201.9,1,4,0,0
2016-04-13,12367.708333333334,9.0,2.2,0.0,8.0,1628,1009.1,82,6.0,0.38,0.12158333333333336,182157.0,17015.21978021978,596.2,202.8,2,4,0,0
2016-04-14,12401.083333333334,10.6,2.0,0.0,7.7,1625,1010.7,74,7.0,0.38,0.12158333333333336,182095.0,17015.571428571428,596.6333333333333,203.7,3,4,0,0
2016-04-15,12713.916666666666,10.3,3.3,10.1,1.6,736,1001.4,88,8.0,0.38,0.12158333333333336,182033.0,17015.923076923078,597.0666666666667,204.6,4,4,0,0
2016-04-16,11591.791666666666,8.6,4.9,0.7,5.1,1362,1001.1,78,7.0,0.38,0.12158333333333336,181971.0,17016.274725274725,597.5,205.5,5,4,1,0
2016-04-17,10815.75,6.2,2.2,4.3,8.4,1474,1013.5,78,4.0,0.38,0.12158333333333336,181909.0,17016.626373626375,597.9333333333333,206.4,6,4,1,0
2016-04-18,12421.458333333334,8.1,4.1,0.0,6.7,1475,1020.8,72,5.0,0.38,0.12158333333333336,181847.0,17016.978021978022,598.3666666666667,207.3,0,4,0,0
2016-04-19,12305.875,9.7,3.3,0.0,8.7,1720,1027.1,68,6.0,0.38,0.12158333333333336,181785.0,17017.32967032967,598.8,208.2,1,4,0,0
2016-04-20,12412.041666666666,8.6,2.8,0.0,11.4,2274,1030.9,70,3.0,0.38,0.12158333333333336,181723.0,17017.68131868132,599.2333333333333,209.1,2,4,0,0
2016-04-21,12281.333333333334,10.1,3.7,0.0,12.7,2331,1024.8,62,4.0,0.38,0.12158333333333336,181661.0,17018.032967032967,599.6666666666666,210.0,3,4,0,0
2016-04-22,12228.0,8.7,3.7,0.0,4.6,1614,1020.4,69,8.0,0.38,0.12158333333333336,181599.0,17018.384615384617,600.1,210.9,4,4,0,0
2016-04-23,11391.541666666666,6.2,3.4,3.0,7.4,1693,1016.3,72,6.0,0.38,0.12158333333333336,181537.0,17018.736263736264,600.5333333333333,211.8,5,4,1,0
2016-04-24,11465.125,4.6,3.5,2.2,9.4,1739,1014.7,76,6.0,0.38,0.12158333333333336,181475.0,17019.08791208791,600.9666666666667,212.7,6,4,1,0
2016-04-25,12813.0,4.9,3.5,4.1,1.7,776,1006.2,81,7.0,0.38,0.12158333333333336,181413.0,17019.43956043956,601.4,213.6,0,4,0,0
2016-04-26,12680.666666666666,4.8,5.1,11.9,4.1,1150,999.1,82,8.0,0.38,0.12158333333333336,181351.0,17019.79120879121,601.8333333333334,214.5,1,4,0,0
2016-04-27,10836.291666666666,6.0,3.6,2.8,6.9,1601,1006.2,79,8.0,0.38,0.12158333333333336,181289.0,17020.14285714286,602.2666666666667,215.4,2,4,0,1
2016-04-28,12237.125,5.8,3.0,1.0,9.7,1726,1013.6,73,6.0,0.38,0.12158333333333336,181227.0,17020.494505494506,602.7,216.3,3,4,0,0
