date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,day_of_week,month,is_weekend,is_holiday
2011-06-30,2.6559036601352366,-2.2654026668566383,-0.19025608163976301,-0.315291176302752,-0.20163209628161327,-0.25595530656310905,-0.3614439479399035,0.3188315654221341,-0.6404029995654145,3,6,0,0
2011-07-01,1.9852875719388157,-2.1372994923308952,-0.18928960217900756,-0.5537547480707163,-0.6030214416391452,-0.34677896301185684,-0.8883843037635921,0.46347925111954824,-0.48859224126221057,4,7,0,0
2011-07-02,1.0522947320993026,-1.932617997256168,-0.21049900971971094,-0.7567156786038449,-0.3444593493646089,-0.8009763038480322,-0.5018871996263795,0.17184917705147643,-0.343223555543827,5,7,1,0
2011-07-03,2.5376990583472927,-2.2484416109932734,-0.5319692698180117,-0.4168701653093758,-0.585002859719215,-0.49883586431139604,-0.8237220369521063,-0.22256696106646037,-0.49183227364796583,6,7,1,0
2011-07-04,2.2103242380525896,-2.1581240054905164,-0.47790387846012466,-0.9661873511712419,-0.40289112876923366,-0.3992890600062259,-0.46350000415277554,-0.23476202195647614,-0.49691145570888773,0,7,0,0
2011-07-05,2.878352361823655,-2.3004567508818208,-0.7189953555464421,-0.9713109633554187,-0.4771487050924778,-0.21533575863208174,-0.4778102864955421,-0.7963719767132088,-0.5564801062316795,1,7,0,0
2011-07-06,0.7176245853530496,-1.73651924001109,-1.4823308866181104,-0.6028619646897375,-0.44012142725438447,-0.9920987069880026,0.06073941860697765,-0.308148657276713,-0.5118726500572162,2,7,0,0
2011-07-07,1.087368536635702,-1.7947890481636246,-1.4233777126674783,-0.6556234644077276,-0.3656349126553477,-1.1054822292229423,0.21125003504295517,-0.4054078009373673,-0.4842418199457182,3,7,0,0
2011-07-08,1.1145789443345118,-1.772963370357309,-1.5549176663702076,-0.28167666651900564,-0.5280397742995533,-1.2843171914368416,0.16434139637991538,-0.10783684118681437,-0.5914340083226134,4,7,0,0
2011-07-09,0.49763667350557206,-1.7324518321564966,-1.3272833894916443,-0.695236845465523,-0.5940323156370273,-0.23453562815837947,-0.46385560268257303,0.2736430525234824,-0.4762132698783852,5,7,1,0
2011-07-10,2.550392079625391,-2.230577674750336,-0.3602578790368945,-0.8176616001781364,-0.5286024274549357,-0.3033910257157384,-0.6767231206189973,-0.25406278200084154,-0.5761244324127975,6,7,1,0
2011-07-11,2.2386055005588097,-2.1149402429866337,-0.2853283550700862,-1.2807902438759597,-0.3562584115060398,-0.32489673357984516,-0.2360874579074201,-0.12367534974216111,-0.5748647338209262,0,7,0,0
2011-07-12,-2.214949315582079,-0.9378589930227241,-6.8155315276575426,-0.6494027255038417,-2.2754950312772775,7.3982698283420625,-3.3859354221364066,4.285216918928678,0.16954751492080597,1,7,0,0
2011-07-13,-2.340075645771034,-1.1352508879737588,-1.2960717659083336,-0.9702667649974865,-0.3031525729990065,-0.842487804900504,-0.09387107479523236,0.6614515976894052,-0.3604635972099663,2,7,0,0
2011-07-14,-4.483366194208935,-0.5715980496076815,-5.877652205529019,-0.2162115287045927,-1.9051040846685556,5.15946776262511,-2.9988132774757115,3.5417892443978163,0.15964223800077224,3,7,0,0
2011-07-15,2.015062111839724,-2.0743576388339866,-0.929490084936454,-0.8361750732436839,-0.6006579341146787,-0.1019336351062703,-0.5834162944313769,-0.13066890101679116,-0.6288120585015824,4,7,0,0
2011-07-16,-1.9192074283612697,-1.1526743278967104,-2.798483514979272,-1.270571082731502,-0.5148590158618132,0.9453995360264544,-0.4617341054905087,0.44974314405053384,-0.15193287944308168,5,7,1,0
2011-07-17,-0.4134187925460795,-1.4712439366338712,-2.550567519602279,-0.0888658569708064,-0.5393247183024186,-1.093002400872705,-0.09296578065025136,-0.7355950808176707,-0.4012854906872992,6,7,1,0
2011-07-18,-1.9388316257039124,-1.13862563142335,-2.3051173049187583,-0.22753058500511425,-0.40602129634576906,-1.4726420568020018,0.16544036888031863,-0.20916379996437398,-0.3433655053144329,0,7,0,0
2011-07-19,1.0537021857500126,-1.8098691992396487,-1.3492142428337668,-1.0960833419084957,-0.1626533650346084,-0.7897023002085527,0.11137758748916012,-1.0333295887461313,-0.3424164698891488,1,7,0,0
2011-07-20,-0.22456124594596893,-1.5043854689822536,-1.21719925913675,-2.0538848615725,0.08212386401665468,-0.256442906527404,0.46087886391319116,-0.4599418023688441,-0.2755389551716637,2,7,0,0
2011-07-21,-0.46201325370694135,-1.4920745974091087,-0.839329178493471,-1.6371745674764147,0.01170831158889262,-0.9389766836026692,0.474560614932337,-0.27459843710281306,-0.3779661624009005,3,7,0,0
2011-07-22,0.6093139004019867,-1.6353011823918937,-1.104184804434572,-0.773509532537258,-0.23487045115392766,-1.2215337141331788,0.26965268683439964,0.12325255603417538,-0.4143459207543232,4,7,0,0
2011-07-23,-0.3733002069685795,-1.489268500554601,-2.0390543849905214,-0.22532467120041366,-0.6828840630552567,-0.05835679721435382,-0.8057070565116613,0.511104733764676,-0.26211187285887866,5,7,1,0
2011-07-24,-3.113379619127085,-0.9622765754595739,-3.2186433914260495,-0.9627239898479222,-0.862780602672035,2.370458067497093,-1.7365295616943248,1.3457806872766036,0.12694584715471777,6,7,1,0
2011-07-25,0.3884231774531254,-1.755682566836565,-0.5445182423046656,-1.5197423003282442,-0.010178658845455471,-0.5515274196535495,-0.19429069480179403,-0.9145040748697792,-0.21597174044640197,0,7,0,0
2011-07-26,-1.1757976622335886,-1.3368700886967724,-0.5805745853079443,-2.14822660111838,0.20416450903354258,-0.6646653188058964,0.4926488369734537,-0.12098340793011454,-0.26436396150908614,1,7,0,0
2011-07-27,0.3719562018658209,-1.697720681928317,-0.12614361397098703,-2.021808674484333,-0.011932462340071818,-0.3883253416901532,0.12701129343343623,-0.14023300115908002,-0.48138153605071987,2,7,0,0
2011-07-28,0.753797317675485,-1.77210027905865,-0.3727167155377346,-1.5985435781113246,-0.2889898034677001,-0.47929179634804087,0.09881592810339733,0.14282359639213968,-0.7031032210908887,3,7,0,0
2011-07-29,-0.30975306570102884,-1.4880043326161183,-0.2527780194854366,-1.667906038333331,-0.030955385476777307,-0.9095331907040822,0.3944426482823345,0.5974471406336092,-0.4696615246975935,4,7,0,0
2011-07-30,-0.8627452899897317,-1.3324764707878876,-0.24667563565067582,-1.7340909375928633,0.1368220045665358,-1.1322658048976386,0.5633646688211502,0.5818071988479561,-0.3053132911210249,5,7,1,0
2011-07-31,0.06816732250657404,-1.6103532676305399,0.03370315472990297,-1.81302609933665,0.15718778120073199,-0.6989029195697751,0.08400584818158409,-0.07751370613666023,-0.1647862405095499,6,7,1,0
2011-08-01,3.0745870105041817,-2.431260883067798,0.16767796025972756,-0.8886800105451161,-0.5855886378469586,0.33676934310325524,-1.3923008161374861,-1.0594218705406933,-0.41318596489467724,0,8,0,0
2011-08-02,2.2757027897603956,-2.034546824058638,-0.6948958789630767,-1.273704832893074,-0.5113863779992408,-0.18128816452613872,-0.021348690789727412,-0.5219594138337684,-0.7441104703385113,1,8,0,0
2011-08-03,-0.7442645443345703,-1.3776166514234718,-0.5632073902432468,-2.111428804631475,-0.0070332637473075965,-0.6730267638949674,0.787678609459684,-0.16280484128325215,-0.5166358588335863,2,8,0,0
2011-08-04,0.895140317695187,-1.7957622857734334,-1.0455044587863056,-1.1871147939798503,-0.5821222610435427,0.047056492618467574,-0.28455585666548683,-0.3560585128370596,-0.6472669339364054,3,8,0,0
2011-08-05,0.6762617121595321,-1.6469238112557794,-1.0521277647681548,-1.048098805473483,-0.4180780101410441,-0.7673647935883494,0.26229798932793846,-0.2604268691377555,-0.6503399862735686,4,8,0,0
2011-08-06,-1.2542800689234062,-1.220678374427289,-2.1540566963753602,-1.66181803394064,-0.30222114739930833,0.3353452508041832,0.20754593346378938,-0.26487272772535414,-0.3146158717677729,5,8,1,0
2011-08-07,0.4999490612516285,-1.6054721013691038,-1.7122869869445296,-0.16407707422609646,-0.5871662792928963,-1.1446736838272042,-0.061535020814440025,-0.6030634934090784,-0.5462025706418631,6,8,1,0
2011-08-08,-0.49638611383575326,-1.359107526362762,-2.273757302192778,-0.5936677403015718,-0.5905619478546548,0.01248155973793276,-0.30898675446814067,0.04008457004532824,-0.2786133482176931,0,8,0,0
2011-08-09,0.7143916868930351,-1.6285419767156526,-0.7180808934898133,-0.5119246921719425,-0.4842468718785123,-0.9570127856795516,-0.11403059282137447,0.5129468160111279,-0.5055163573614858,1,8,0,0
2011-08-10,0.3474283579061178,-1.5352842447312687,-0.6509980972922947,-0.6416119410330277,-0.4541959909546472,-1.1167245720127283,0.18725257263065417,0.8487070404459225,-0.5596924032858757,2,8,0,0
2011-08-11,-1.1445733842170254,-1.1778923591268045,-1.7823742180587299,-0.5084424566521007,-0.5676634931606321,-1.1018152313611123,0.3718278213500688,0.6350433961712113,-0.6367884005623531,3,8,0,0
2011-08-12,-0.9604607286363027,-1.2855361557108815,-0.9810605731037514,-1.7550338650570194,-0.03594794121121057,-0.8489875318837214,0.6962237208218589,-0.27507398535902183,-0.46464013614152,4,8,0,0
2011-08-13,-1.7152604719101265,-1.1559863211200658,-1.1263110710401503,-1.9547347939696396,-0.03327454438714742,-0.35470425746550716,0.43428136982101234,-0.2863146505568119,-0.3400395896591086,5,8,1,0
2011-08-14,-1.023360362139991,-1.3101733826167699,-2.2054304604070074,-1.5888413578090637,-0.5087284353717363,1.5096522893985393,-0.7008836369231246,0.07086701956884812,-0.09066051234251718,6,8,1,0
2011-08-15,1.8929405630144178,-1.9664183121756884,-0.3927047397435494,-1.0715107849530134,-0.3845901967811634,-0.2670153939337456,-0.44094243092932967,-0.5267943052037924,-0.46789647293621645,0,8,0,0
2011-08-16,0.6728779589229027,-1.536774874298185,-0.7392851434059425,-1.1863762752878326,-0.23087246010293205,-0.9822085376821891,0.5729679061539932,0.3366602170474394,-0.5217039906830965,1,8,0,0
2011-08-17,0.6547381011409159,-1.6185929998658026,-0.5346958386028319,-1.3662583787086444,-0.25519337779220147,-0.6532345774728412,0.2435509433290304,0.003939230140005841,-0.5464439682848937,2,8,0,0
2011-08-18,-1.5403213626364163,-1.1525958179696416,-1.2657815122969966,-1.9429444839209484,-0.17985496407077414,0.3409432557466122,0.10589874527686334,0.44755363828887595,-0.29021941283204367,3,8,0,0
2011-08-19,1.159820504916479,-1.8231344608053561,-0.24886460288788512,-1.0519362078345498,-0.4072700470954113,-0.330181992079313,-0.4991597883936357,-0.18352402151402805,-0.4832670490967349,4,8,0,0
2011-08-20,1.4523883617699256,-1.855041323679582,-0.10420269074147341,-1.3345131301924502,-0.31551498537547545,-0.3280205940781853,-0.19982109842773918,-0.06392624400696878,-0.5036363266933523,5,8,1,0
2011-08-21,0.3112224947641339,-1.5793951702040265,-0.7578809183618798,-1.2758443988307826,-0.3889675364886021,-0.6688169142673472,0.2499130470875163,-0.13864551726813687,-0.6815643916325237,6,8,1,0
2011-08-22,-0.01385469906557726,-1.5266056592280055,-0.2941741086555217,-2.091873625359872,-0.11760753215396122,0.014551548305719503,0.12036644199578671,-0.03246534611662355,-0.47990250601625345,0,8,0,0
2011-08-23,-0.9689413697963998,-1.2768076276116564,-1.349458242516608,-1.8709263269016834,-0.370166511931926,0.5264757701225934,-0.02312014334480035,0.19927979476054794,-0.5094669568012161,1,8,0,0
2011-08-24,-1.092382474850062,-1.2722546131573702,-0.4662329032796933,-2.0321672808836753,-0.012664637722811326,-0.6314297079170003,0.5531950863105142,-0.11111047122761405,-0.49390897790170185,2,8,0,0
2011-08-25,0.11324919643107775,-1.5300928244826515,-0.8976402531250565,-1.7467886487892887,-0.23877751293557312,0.24860859208844288,-0.13793027281983153,-0.26382530588607406,-0.38339888693687457,3,8,0,0
2011-08-26,-1.3657767096794515,-1.1726852765558295,-1.5292446359943492,-1.063244579208223,-0.30100535389578137,-0.8592459483765109,0.31418450745721593,-0.29914078730745985,-0.44215604427633326,4,8,0,0
2011-08-27,-1.016870577221587,-1.2433876221111857,-1.5499781540697004,-1.1131817202432788,-0.40197429020516134,0.17942237652982027,-0.3505171039204135,0.4018990473848081,-0.23331929356729508,5,8,1,0
2011-08-28,-1.6256460856091774,-1.1651992540158522,-1.9476130583069087,-1.1292220781241853,-0.7351322923557637,1.679020893202218,-1.3033444965646768,1.1314333844395792,-0.11101755216493456,6,8,1,0
2011-08-29,-0.30012759746436585,-1.3601500997989342,-0.656958945323183,-0.8618570759762232,-0.1843988586291934,-1.1415198016898982,0.1284534705078014,0.2666272782404313,-0.3033464455302595,0,8,0,0
2011-08-30,-0.5553483984875907,-1.486433930667808,0.13187566782108626,-1.8574435358945895,0.06695072176428034,-0.15502520405471226,-0.40120445800398424,-0.3631286356507464,-0.07481486345619151,1,8,0,0
2011-08-31,-0.2863413307490197,-1.464675745608182,-0.053205702442665245,-1.7448099114110927,0.05668909295205073,-0.5497801997498568,-0.005675554424137557,-0.2965070384811341,-0.2160835524525289,2,8,0,0
2011-09-01,1.53252147386394,-1.7483111050658624,0.9209277333590893,-0.6375094317391667,-0.8683328568374203,0.5955001963125132,-0.1996431337689776,-1.1475018761877522,0.2739647554861331,3,9,0,0
2011-09-02,1.5598085498040974,-1.7259548138306744,0.35819951753268026,-0.5319908892778576,-1.0981550062706202,0.5938023993525751,0.010440712473533634,-1.338792399353921,-0.04500654139602725,4,9,0,0
2011-09-03,1.4014327418486991,-1.5617952217600028,-0.3170072653854407,-0.6581108650894066,-1.1310603281710816,0.37190918315439947,0.7383739943735865,-1.222350877449653,-0.2851881220359461,5,9,1,0
2011-09-04,-1.711162358389015,-0.8659691659385687,-1.478772520846343,-1.4035556581773732,-1.0675286685963934,1.9818816958885752,0.5066397633316855,-0.10287301729588536,0.15579484542710395,6,9,1,0
2011-09-05,0.04886588500983702,-1.2134170964322573,-0.9232086522812688,0.7686688021098705,-1.5216145566316215,-0.12387868236038656,0.24085059353971142,0.23648247584422702,-0.17917593638284576,0,9,0,0
2011-09-06,-3.129860482910833,-0.4175682827953391,-3.543239838021863,0.6675602789983793,-2.0820853632529803,2.6537139863206995,-0.5559849553529398,2.2308747888496203,0.15529287125084254,1,9,0,0
2011-09-07,-1.361010094887542,-0.8576570937287558,-1.4736007392737793,0.31786112575785697,-1.314970123642676,0.23073780170230224,0.49335857093822727,0.3368587824077459,0.08085167581390659,2,9,0,0
2011-09-08,-2.3879267618207525,-0.6928638938619446,-1.192940839921226,-0.7932149080949186,-0.9592601137997184,0.9024630733357396,0.585281529758333,0.08305031572305331,0.26881853427330515,3,9,0,0
2011-09-09,-1.760841433390748,-0.839287893610607,-0.1246658225073491,-1.3738298030597034,-0.6100433779924498,-0.25193622120312487,1.505745217655835,-0.554220483876944,-0.04837662036540766,4,9,0,0
2011-09-10,-1.2324390246222958,-0.904525055463115,-1.7570832800272385,-1.052944726354982,-1.2400219604715228,1.5931750583486446,0.7577750669952262,-0.06807204662747457,-0.10534410828995774,5,9,1,0
2011-09-11,-1.276287059292312,-0.9054893586594939,-1.0517830377338813,-0.482379536312712,-1.0697723791781713,0.2643861863253864,0.8888702908478641,-0.19735162762048883,-0.02861152442458267,6,9,1,0
2011-09-12,-1.4576908455665272,-0.8118598335641078,-1.2716894040282358,0.832416790941771,-1.3740712126311165,-1.1541701192912988,1.0478302202554068,0.17692045167083817,-0.28167138773942413,0,9,0,0
2011-09-13,0.28608143353060433,-1.2639243133447777,-1.1495383419268603,1.007137378100041,-1.6639365953476501,0.14839029296852999,-0.07693153647044405,0.12415332480122417,-0.15614661615235967,1,9,0,0
2011-09-14,0.5550754556965164,-1.3449952426603093,0.09777999883747268,0.37346557851056844,-1.2109349219028545,-0.38348065686968713,0.2895982678790397,-0.09322423661601209,-0.03956351946550077,2,9,0,0
2011-09-15,1.0408342744786967,-1.5354892387095669,0.9062190769939618,-0.47329545712187915,-0.9981400334182363,0.30853620348397937,0.04774657317174136,-0.3720913230340971,0.04120080362866099,3,9,0,0
2011-09-16,0.46718496651003394,-1.3646731266174386,0.20051937822675955,-0.04034124649536472,-1.093310884771826,-0.0884786101211879,0.2667007912980474,-0.36855592182594576,-0.00017396305457553543,4,9,0,0
2011-09-17,-1.7085128710027444,-0.7700398523665541,-0.6830355208549718,-0.29619623561531483,-0.8379427833098421,-0.717698489279624,1.2517967994716306,-0.251711626806569,0.05570111216689819,5,9,1,0
2011-09-18,-0.3386459413229919,-1.2186296342886647,-0.3088378071914066,-0.23177221457184372,-0.8393227415556125,0.008734285836649047,0.2083085537129922,-1.4102703895105893,0.3318456273175203,6,9,1,0
2011-09-19,0.5289061115102919,-1.4538937872850457,0.5190681876129303,-0.24829284525502915,-0.9498131430481628,0.17605905862377727,-0.11262004263267623,-1.0239606613978467,0.2087202229871111,0,9,0,0
2011-09-20,-0.9040330045065834,-0.9359346954312056,0.07522697046598442,-0.412566159454562,-0.9456829033198735,-0.6103908573484566,1.2125071842076172,0.5935373858379345,-0.16590308441108723,1,9,0,0
2011-09-21,-1.0808659674822687,-0.8811635360478135,-0.12608580528924831,-0.20904406227068212,-0.9690212281792631,-0.793502176874956,1.2595497773685795,0.5202293190383108,-0.13439340323610527,2,9,0,0
2011-09-22,0.4218067443721504,-1.2612496912226514,0.21668396797358938,-0.04340740801022133,-1.0536783238675,-0.3098578361604871,0.5747711291600293,0.07081744330842844,-0.034224688353043514,3,9,0,0
2011-09-23,0.36825045202086426,-1.4378195790547055,1.070626058921021,-0.8879718148045281,-0.823895248025824,0.48175579919184175,-0.008072797386968297,-0.7394403492291552,0.14403665250190875,4,9,0,0
2011-09-24,1.307123155956366,-1.7135322626262515,1.222816097477414,-0.7551895719276579,-0.8933348303404003,0.8436793728786047,-0.5520978345796035,-1.343293224350751,0.23348840990359307,5,9,1,0
2011-09-25,1.3936139150680584,-1.631781970066459,0.8669462954213012,-0.5856551263986143,-1.0525464233695618,0.6094915070272855,-0.14721493688640377,-0.8681256102131778,-0.027061752618495607,6,9,1,0
2011-09-26,0.022812462878620075,-1.2278867103990987,0.6376499838977685,-1.1476279905136904,-0.8867354719495514,0.483698061789849,0.6753410145533668,0.08018847794544963,-0.11749546666153612,0,9,0,0
2011-09-27,-0.04171482078170992,-1.2593797626201197,1.5697660635037822,-1.8340709747165604,-0.6361099874359526,0.6074763388533431,0.729861986396311,0.2409313564047997,-0.0903686547094669,1,9,0,0
2011-09-28,1.941277400207077,-1.8224012513471364,1.6751990415391387,-0.782162115110761,-1.2150266248967059,1.0497839021957613,-0.5296739215010825,-0.28536369918926224,-0.2328876604329079,2,9,0,0
2011-09-29,1.9711762947822555,-1.7979907747436499,1.321086619103643,-0.576890122336019,-1.328271282739796,0.9200906468189974,-0.4023120741731266,-0.3464143852163376,-0.33976252412215924,3,9,0,0
2011-09-30,2.0133719687363274,-1.822309329640005,1.4830284450943296,-0.7598882854943383,-1.1746539851104554,1.0207614727349534,-0.48353875940839625,-0.6217191590141306,-0.16751882593658654,4,9,0,0
2011-10-01,1.8566432504630552,-1.832426449958448,1.7550641094264539,-1.2624579238361462,-0.9279004172874924,1.152305165854305,-0.5013522733178262,-0.7350952980848072,-0.08310499774249289,5,10,1,0
2011-10-02,1.6661770457063725,-1.7540717952119007,1.5531475011460893,-1.2115048689720844,-0.8840626531779291,0.9997437934154209,-0.3544127801378924,-0.7269230030080932,-0.05291672574298725,6,10,1,0
2011-10-03,0.9412806292332773,-1.3715182386012115,0.21226094382794833,-0.2617815691188264,-1.1160096601631597,-0.13054728998788498,0.5713277783727521,-0.001470512130358205,-0.27879480435423787,0,10,0,0
2011-10-04,-0.2987109456219451,-1.1227964597736786,0.13561467858289164,-0.3006824405406783,-1.0541416138021402,-0.3836842836686811,0.7188076095668371,0.2163836989093977,-0.26490731299973364,1,10,0,0
2011-10-05,-1.512205125403623,-0.7361363833122206,-0.5339804182067378,-0.05158693492734599,-1.032115641055527,-1.0870847057886146,1.4044700738437488,0.7818299803641509,-0.34221179057498546,2,10,0,0
2011-10-06,-1.265272407772696,-0.8415249283505367,-1.7970942835609225,1.1300896160310516,-1.5190717628928552,-0.009170822778615095,-0.023339652075098097,0.5391599221926254,0.0655215009926122,3,10,0,0
2011-10-07,-1.1713154533502812,-0.9628294312921681,-1.0193502498996567,-0.2820783148551786,-1.1224870604497685,1.5677529173004592,-0.5872238887130012,0.22988505606149526,0.4546912462140016,4,10,0,0
2011-10-08,-0.5946841300435436,-1.1091656542499901,0.34111900945891305,-0.7457684065936971,-0.6811189160719041,0.5100263103092048,0.014024841973108257,-0.09821062999967795,0.41539041921641773,5,10,1,0
2011-10-09,-2.2172552376602037,-0.7268488819673982,-0.028426286835163808,-0.9567106876905083,-0.6854793479969581,0.20535216225073386,0.5987043214435179,0.5006806184098511,0.202056642180885,6,10,1,0
2011-10-10,-1.8103582887427723,-0.6965967496238525,-0.8157510542439583,0.21480039484860325,-1.145299652089523,-1.1575373758110374,1.2902690319757761,0.7343892966235261,-0.38130846120238193,0,10,0,0
2011-10-11,-2.0817496872827705,-0.6640274533515702,-0.6595936493466451,-0.04698586344696577,-1.065109609141425,-0.7172398943692907,1.0497803832760908,0.8254093939556788,-0.21254542829125897,1,10,0,0
2011-10-12,-2.666639183355676,-0.6730109169472962,-0.23950524527924885,-2.0269011299245068,-0.6174835967627026,2.3245585596040512,-0.057745067860884555,0.8407037704685123,0.5673821167144147,2,10,0,0
2011-10-13,0.5011979093000319,-1.4907620267546289,2.0227753868197196,-0.9820039012860509,-0.6611866072978644,0.4670832778150279,-0.4040527914218854,0.18498936393438267,0.2766752295449293,3,10,0,0
2011-10-14,1.2876197576314619,-1.7059558481135892,2.1981104735075445,-0.2909132527413143,-0.9424130538280192,0.4771659923829684,-1.0019247930385122,0.4018743804350099,0.24647909852301828,4,10,0,0
2011-10-15,1.2593385714585903,-1.758669876737961,1.9860451060486877,0.08480878214263808,-1.053618314204415,0.4580492031472375,-1.3528451473310639,-0.014564826022772733,0.2969528620452633,5,10,1,0
2011-10-16,1.17896586851058,-1.7037460081667368,1.751235778396089,-0.19347269526499478,-0.8854606908204262,0.4542583089596719,-1.0685035737925959,-0.42862828283966314,0.38707189215783855,6,10,1,0
2011-10-17,-1.136538945956547,-1.0266198952754482,0.5527049278035725,-0.4856279463033676,-0.7491280252997008,-0.40079174448494514,0.4153941184935092,0.0994445312970355,0.1229405286764936,0,10,0,0
2011-10-18,-1.4663950468795661,-0.8777130958505797,-1.1622559181830605,0.6490646012935223,-1.2145952462202192,0.1684422332714281,-0.19557096944777078,0.29429417836201754,0.3552598472411084,1,10,0,0
2011-10-19,-0.740730384058537,-1.1531198399014129,0.34823260051081034,-0.27610701430624446,-0.7852702073358871,0.29718780868099204,-0.32761928344031005,-0.2296956694432378,0.482011760719648,2,10,0,0
2011-10-20,-1.0545288292761683,-1.0398625687904066,1.156633169657076,-1.0508516451759378,-0.4591404165601974,0.1939655298075446,0.16632724626748327,0.5233658861758134,0.47148101003111154,3,10,0,0
2011-10-21,0.9127499036875878,-1.670468291908207,1.940673051610035,-0.128119247940304,-0.8977114416550522,0.3981550793475185,-1.174515051002993,-0.1749681960342668,0.403291869663458,4,10,0,0
2011-10-22,0.8905337938800185,-1.7035835188709831,1.5328854119483657,0.4754687796633847,-1.0644508694437507,0.21698035210884853,-1.4728963439790779,-0.5491557407241765,0.4466307008742303,5,10,1,0
2011-10-23,0.9003298904884113,-1.6485120877977892,0.7127387031954854,1.152133985383426,-1.3333144001349275,-0.1865503500461538,-1.2990469191835092,-0.6345348381381245,0.27643655487705243,6,10,1,0
2011-10-24,0.549246260204517,-1.4066046123310438,-0.6817220816007352,2.321629140096332,-1.6493853297883543,-1.1262926343448654,-0.8277525505934042,-0.4255760431887686,0.09984210445585281,0,10,0,0
2011-10-25,-2.2083723556802126,-0.663667273748655,-1.3192793051475675,0.8567688718561249,-1.0029992547437139,-1.093558119901143,0.5847229311980479,0.031832744470027,0.3185571763262708,1,10,0,0
2011-10-26,-0.5827109845544699,-1.2134909100243887,0.20301363030903782,0.2491341636741738,-0.9368277133132416,-0.44021648345232745,-0.14977305010568784,-0.6226858287426931,0.2773167388328396,2,10,0,0
2011-10-27,-0.49393059694591446,-1.1235457661369175,0.09904386857366852,0.1440517633428071,-0.8864883061889984,-0.6274106922803018,0.277670884103063,-0.1884348157399979,0.18052814536088022,3,10,0,0
2011-10-28,-0.9464423449124529,-1.1245275473294656,1.2644152264383106,-1.5694342769377372,-0.4179649197791087,0.16521244391774195,0.5568133986144164,-0.12601025115125533,0.22957967816783206,4,10,0,0
2011-10-29,-1.2411910413716352,-1.0698624991379333,1.1901236466279486,-1.5456567623999922,-0.46590621925427406,0.17214474185586845,0.5593549813503745,-0.024915500841959745,0.18693468380778164,5,10,1,0
2011-10-30,-1.8887877103658688,-0.8248236324554896,0.6170570878755619,-1.24113898569392,-0.5241835465669725,-0.4231792795438907,1.1132205907791515,0.40273604344889813,0.04610402109269293,6,10,1,0
2011-10-31,-0.1740859015018455,-1.316013821479494,0.7140526141610727,-0.5814883653952724,-0.8798638037827332,0.05690907303512296,0.07573298074735245,-0.42656410068830264,0.03911999333012581,0,10,0,0
2011-11-01,-0.7865368390927273,-1.0981766981947696,0.30889452737282086,-0.344451075926592,-1.3178955387721183,1.2740708065689863,0.04652448924055659,-0.6974271812445062,0.4539969955856562,1,11,0,0
2011-11-02,-1.4782119528964703,-0.8502870705146519,0.4285232408326887,-0.39364665519530867,-0.9831032267073468,-0.021646069508662876,0.9891095482868155,-0.7405677129371137,0.41062789401076305,2,11,0,0
2011-11-03,-2.013058566055298,-0.636631202690596,-0.6549031995728691,0.15643523673544815,-1.0670668313687426,-0.7247232235795552,1.5937024528413164,-0.9460534712610094,0.372311370234931,3,11,0,0
2011-11-04,-0.5996688408927638,-0.950152014645303,-0.7007505562460753,0.8655648638292934,-1.39593091377227,-0.6056695098598144,1.0267509928073324,-1.0836039399076698,0.2866980570147869,4,11,0,0
2011-11-05,-0.7881389339376178,-1.07936788092403,0.6335836265550326,-0.5961436135749701,-0.882259914937061,0.3145342134218364,0.7053502890838622,-1.5918228802189314,0.6014434811041335,5,11,1,0
2011-11-06,-2.094065959523453,-0.670645769648287,0.6618181180391862,-0.392923438079766,-0.9185085674711235,-0.41141134935344814,1.3496957695474219,0.15951078769328134,0.4057713761007191,6,11,1,0
2011-11-07,-2.183082006133612,-0.6390535989869541,0.6882003560839483,-0.004311946786920384,-1.0377713937603374,-0.6275204573621347,1.237829552040856,0.5952742942338862,0.3731785233368823,0,11,0,0
2011-11-08,-0.9050653529247757,-1.0646603049909658,1.1908417375475082,-0.03152870715574878,-1.0921029495658483,0.09508674266726587,0.286732357493212,-0.33435504516678655,0.518053751026479,1,11,0,0
2011-11-09,-0.9407694576283894,-1.146477180285757,1.8016129300325783,-0.7347050198479846,-0.8688633081549461,0.5312529923301439,0.1925177363939166,-0.5809324901290148,0.6479067488705643,2,11,0,0
2011-11-10,-1.9433929393976832,-0.9309601900855693,1.7750626693934952,-0.4666384474515563,-0.8536495278103526,0.1331699245724603,0.240906464672246,-0.020096296360064145,0.7071018904677113,3,11,0,0
2011-11-11,-1.4847878876283307,-0.8967495042097691,1.0266041619746993,0.8056571709047391,-1.3257064095432576,-0.5990387384252766,0.3867517163627932,0.7309477886318448,0.4419900932877787,4,11,0,0
2011-11-12,0.08733921010867557,-1.4475961849403427,2.449326448736257,0.08086446550031083,-1.244887698489695,0.6217434348352465,-0.7010445468943908,0.06038353952477922,0.5874409275332111,5,11,1,0
2011-11-13,-0.9426341731591933,-1.1868459442308181,2.7095747650693878,-0.691515439372361,-0.8378116147547106,0.5955011950007819,-0.2455945138389777,0.3326917257953521,0.7433302381401024,6,11,1,0
2011-11-14,-0.432184408054494,-1.3282981483435587,2.539803749572965,-0.39477325248012385,-0.8749183067447875,0.6693186172396542,-0.5978452220797339,-0.3274821843339065,0.8831486745301367,0,11,0,0
