date,temp_c,wind_ms,precip_mm,sunshine_h,cloudiness,nao,wind_energy_gwh,solar_energy_gwh,day_of_week,month,is_weekend,is_holiday,sin1_ann,cos1_ann,sin2_ann,cos2_ann
2010-10-23,-0.5779327658380133,1.7053495708205475,0.7780425527588583,-1.1929480480269756,1.0400310251194558,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,5,10,1,0,-0.9288394302558068,0.37048254048209633,-0.6882375836422285,-0.7254853743958638
2010-10-24,-0.5300960638854763,-0.2917667912404691,0.3800073866591766,0.5235819768054383,-1.197117411488116,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,6,10,1,0,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,-0.7013820024527804
2010-10-25,-0.8808985448707481,-0.9336970504743674,-0.4789106033453993,0.7143075351201509,-1.6445470988096302,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,0,10,0,0,-0.9155458729775467,0.4022135682368037,-0.7364899449095569,-0.6764484910524362
2010-10-26,-0.7054973043781122,0.278837883634107,-0.2275199721245478,-1.1214259636589583,0.5926013377979414,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,1,10,0,0,-0.9084917035725082,0.41790288888678667,-0.7593226149052588,-0.6507143509201561
2010-10-27,-0.3068581214403033,1.2060704803052933,0.9037378683692839,-1.1929480480269756,1.0400310251194558,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,2,10,0,0,-0.9011686968561569,0.4334685453485363,-0.7812565682797488,-0.6242100403868479
2010-10-28,0.0758354941799933,0.7781169741493613,-0.4789106033453993,-1.1929480480269756,0.5926013377979414,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,3,10,0,0,-0.8935790198239952,0.4489059314938798,-0.8022658445149573,-0.5969669293392242
2010-10-29,-0.13145688094766741,0.6354658054307172,-0.4789106033453993,-1.0737445740802802,1.0400310251194558,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,4,10,0,0,-0.8857249183835637,0.4642104791518923,-0.8223255775192095,-0.5690172620911411
2010-10-30,0.05988992686248072,-0.14911562252182492,-0.4160629455401864,-0.9068597105549066,-0.3022580368450873,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,5,10,1,0,-0.8776087166898392,0.47937765946069455,-0.8414120250581577,-0.5403941192199728
2010-10-31,-0.25902141948776636,-0.5770691286777572,-0.2903676299297607,-0.8830190157655675,0.5926013377979414,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,6,10,1,0,-0.8692328164574792,0.49440298420761813,-0.859502596855541,-0.5111313784132033
2010-11-01,-0.41847709266288996,-1.2189993879116556,-0.4789106033453993,-1.1929480480269756,1.0400310251194558,-1.3882966412444906,-0.9640746414615374,-0.5981526712825035,0,11,0,0,-0.8605996962501181,0.5092820071573356,-0.876575881330507,-0.4812636743715911
